gene_id,Peromyscus_F_1,Peromyscus_F_2,Peromyscus_M_1,Peromyscus_M_2,Chromosome,species
LOC114688241,0.267718556,0.33875175,0.19119419,0.4279641,Autosome,Peromyscus
LOC114688834,0.099651481,0.099072126,0.152553314,0.31796929,Autosome,Peromyscus
LOC114688835,0.151921532,0.264317004,0.129291609,0.222617671,Autosome,Peromyscus
LOC119086828,0.102238999,0.1016446,0.107088844,0.276582554,Autosome,Peromyscus
LOC114687593,0.031961299,0.137693756,0.066954853,0.144105769,Autosome,Peromyscus
LOC114687594,0.131943658,0.10494125,0.055281033,0.214164738,Autosome,Peromyscus
LOC114687595,0.144862614,0.048006803,0.025289061,0.108858416,Autosome,Peromyscus
LOC114687591,0.101432754,0.055005296,0.057951465,0.091467151,Autosome,Peromyscus
LOC114688340,0,0,0,0,Autosome,Peromyscus
LOC114688779,0.157325461,0.281539438,0.115351884,0.226989586,Autosome,Peromyscus
LOC114689354,0.122971755,0.06112841,0.064402543,0.055444991,Autosome,Peromyscus
LOC114685607,0.039520958,0.11787357,0.062093531,0.124733309,Autosome,Peromyscus
LOC114685603,0.084415487,0.013987452,0.117893132,0.13955664,Autosome,Peromyscus
LOC114685599,0.079677841,0.113163727,0.095379962,0.061585392,Autosome,Peromyscus
LOC114685597,0.060555855,0.084285312,0.038057042,0.207504097,Autosome,Peromyscus
LOC114685608,0.031897775,0.095136982,0.033410889,0.143819355,Autosome,Peromyscus
LOC114685591,0.143374355,0.118784002,0.050058504,0.150836069,Autosome,Peromyscus
LOC114685601,0.268489618,0.121331213,0.204527843,0.264121038,Autosome,Peromyscus
LOC114685605,0.230161461,0.177973712,0.080359827,0.392036007,Autosome,Peromyscus
LOC114685596,2.815608227,2.17718573,1.966113592,3.385305766,Autosome,Peromyscus
LOC114685592,0.201312677,0.181947529,0.249200799,0.264049507,Autosome,Peromyscus
LOC114685593,0.286017466,0.299320645,0.25228218,0.29864041,Autosome,Peromyscus
LOC114685594,0.265780128,0.132117465,0.104395412,0.47933533,Autosome,Peromyscus
LOC114685595,0.072896006,0.144944404,0.038176963,0.032867046,Autosome,Peromyscus
LOC114688518,0.145932866,0,0.305710774,0.175460267,Autosome,Peromyscus
LOC114686605,0.47784864,0.595304411,0.545315307,0.788654846,Autosome,Peromyscus
LOC114687671,0.953774961,0.54184565,0.142716937,1.105801884,Autosome,Peromyscus
LOC114687667,1.255535638,1.511022748,1.222806384,1.787654709,Autosome,Peromyscus
LOC119087315,0,0,0,0,Autosome,Peromyscus
LOC114687668,4.832813118,2.135429344,6.186967238,7.747550461,Autosome,Peromyscus
LOC114687666,0.38398246,0.524906327,0.351922536,0.216410507,Autosome,Peromyscus
LOC114687675,0,0.333909591,0,0.07571608,Autosome,Peromyscus
LOC119087314,0,0.786477443,0.4143012,0,Autosome,Peromyscus
LOC114687669,0,0.276917863,0,0.502342802,Autosome,Peromyscus
LOC114687674,0.078390411,0.077934664,0.164217932,0.353443408,Autosome,Peromyscus
LOC114686601,0.240488003,0.04781797,0,0.08674418,Autosome,Peromyscus
LOC114686608,0.131854227,0.218479418,0.405119468,0.451819107,Autosome,Peromyscus
LOC114686612,0,0,0,0,Autosome,Peromyscus
LOC114686609,0.159914975,0.317970516,0.251251134,0.324458077,Autosome,Peromyscus
LOC114686610,0.184709733,0.104934779,0.138194062,0.261740763,Autosome,Peromyscus
LOC114686611,0.204953626,0.232870929,0.276011842,0.184817268,Autosome,Peromyscus
LOC114686600,0.075400361,0.103072746,0.157954157,0.152982898,Autosome,Peromyscus
LOC114686607,1.235724111,1.228539837,0.862894897,1.485754985,Autosome,Peromyscus
LOC114686604,0.062893963,0.125056617,0.043918281,0.075619645,Autosome,Peromyscus
LOC114686602,1.189979009,1.183060688,1.173108012,1.641159027,Autosome,Peromyscus
LOC114686603,3.717458854,6.005750119,2.920351133,3.352224602,Autosome,Peromyscus
LOC114688934,0.280178364,0.139274729,0.07336725,0.252651298,Autosome,Peromyscus
LOC114689214,0,0,1.005098428,2.595907112,Autosome,Peromyscus
LOC114689213,0.739796803,0.735495759,0.258296686,0.333556489,Autosome,Peromyscus
LOC114689431,0,0,0,0,Autosome,Peromyscus
LOC114688237,1.941381535,1.7777188,1.979961115,1.566365662,Autosome,Peromyscus
LOC114688235,0.299168783,0.2287919,0.120523175,0.207519953,Autosome,Peromyscus
LOC114688833,0.491922357,0.48906241,0.515257355,0.88718358,Autosome,Peromyscus
LOC114688680,0.189746154,0.188643005,0.099373509,0.085551952,Autosome,Peromyscus
LOC119087312,0.138055629,0.160128499,0.096402989,0.082994593,Autosome,Peromyscus
LOC114688682,0.312731056,0.233184671,0.163782937,0.634512919,Autosome,Peromyscus
LOC114688679,0.022662031,0.135181667,0.237370346,0.265661803,Autosome,Peromyscus
LOC119087313,0,0,0,0,Autosome,Peromyscus
LOC119087316,0.576985133,0.548690184,0.210210504,0.180972969,Autosome,Peromyscus
LOC114688681,0.637747344,0.918264245,0.184275792,0.277629516,Autosome,Peromyscus
LOC114686873,0.542767851,1.079224596,0.284257387,0.244720899,Autosome,Peromyscus
LOC114686871,1.533951436,1.694481469,1.071144322,1.383243216,Autosome,Peromyscus
LOC114686877,1.664029154,1.024124395,0.746984834,0.928906341,Autosome,Peromyscus
LOC114686876,1.68272261,1.394116307,0.29375747,0.252899644,Autosome,Peromyscus
LOC114686874,0.414701987,0.412290985,0,0.373958195,Autosome,Peromyscus
LOC114686875,1.341606428,0.333451643,0,0,Autosome,Peromyscus
Ppp2r1a,0.13822124,0.235573109,0.2895559,0.213670679,Autosome,Peromyscus
LOC114686870,3.221298015,1.37252999,0.96402989,3.319783719,Autosome,Peromyscus
LOC114686869,1.312798928,0,0.91671554,0.789212387,Autosome,Peromyscus
LOC114686868,0,0,0,0.397860678,Autosome,Peromyscus
LOC114686860,0,0.474341468,0,0,Autosome,Peromyscus
LOC114686867,0,0.474341468,0,0,Autosome,Peromyscus
LOC114686866,0.03181833,0.063266689,0.083319189,0.114768925,Autosome,Peromyscus
LOC114686865,0,0,0.510562527,0,Autosome,Peromyscus
LOC114686864,0,0,0,0,Autosome,Peromyscus
LOC114686856,0,0,0.922374278,0.794084069,Autosome,Peromyscus
LOC114686863,0,0,0,0,Autosome,Peromyscus
LOC114686859,0,0.475401449,0,0,Autosome,Peromyscus
LOC114686857,0,0,0,0,Autosome,Peromyscus
LOC114686862,0,0,0,0,Autosome,Peromyscus
LOC114688788,0.469268038,0,0,0,Autosome,Peromyscus
LOC114688784,0.585461629,1.164115723,0,0,Autosome,Peromyscus
LOC114688787,0.190048725,0.085883553,0,0.171376748,Autosome,Peromyscus
LOC114688780,0,0,0,0,Autosome,Peromyscus
LOC114688786,0,0.45457724,0.478925106,0.824625764,Autosome,Peromyscus
LOC114688785,0,0.89859408,0,0,Autosome,Peromyscus
LOC114688781,0,0,0.981980063,0,Autosome,Peromyscus
LOC114688783,0,1.137658548,0,1.031884645,Autosome,Peromyscus
LOC114686106,0,0,0,0.395414813,Autosome,Peromyscus
LOC119087001,0,0,0.313149772,0,Autosome,Peromyscus
LOC114686105,0,1.164115723,0,1.583822944,Autosome,Peromyscus
LOC114686093,0,0,0,0,Autosome,Peromyscus
LOC114686094,0,0,0,0,Autosome,Peromyscus
LOC114686095,0.457235524,0,0,0.412312882,Autosome,Peromyscus
Znf615,0,0.189368647,0.057003293,0.1226872,Autosome,Peromyscus
LOC114686096,0,0,0.480465058,0,Autosome,Peromyscus
LOC114686097,0,0.465010161,0,0.4217758,Autosome,Peromyscus
LOC114686098,0,0,0,0.419028075,Autosome,Peromyscus
LOC114686099,0,0,0,0,Autosome,Peromyscus
LOC114686091,0,0,0,0,Autosome,Peromyscus
LOC114686100,0,0,0,0,Autosome,Peromyscus
LOC114686102,0,0,0,0.412312882,Autosome,Peromyscus
LOC114686092,0,0,0,0,Autosome,Peromyscus
LOC114686103,0,0.471712081,0,0,Autosome,Peromyscus
LOC114686088,0.127772041,0.090735141,0.076476045,0.17282797,Autosome,Peromyscus
LOC114686089,0,0,0.749621905,0.645359293,Autosome,Peromyscus
LOC114689027,0,0.473286203,0,0.429282377,Autosome,Peromyscus
LOC114689028,0,0.826183101,0,0,Autosome,Peromyscus
LOC114688910,0.240381117,0.32210831,0.284625299,0.34870741,Autosome,Peromyscus
LOC114685183,0.452352701,0.47298433,0.302258524,0.513403699,Autosome,Peromyscus
Fpr2,0.04762658,0.23674844,0.4489723,0.51536816,Autosome,Peromyscus
Fpr1,0.140395555,0.093052881,0.49018469,0.422006405,Autosome,Peromyscus
Has1,0.448869835,1.58670289,2.246332322,4.137639771,Autosome,Peromyscus
Spaca6,0.302794466,0.82100202,1.254215443,1.315582405,Autosome,Peromyscus
LOC119087317,0.509526694,0.35757487,0.596484633,0.918933059,Autosome,Peromyscus
LOC114685186,0.15806658,0.31429522,0.3913347,0.660852423,Autosome,Peromyscus
LOC114685188,0.214155078,0.229287714,0.284705993,0.393656873,Autosome,Peromyscus
LOC114685189,0.708172836,0.938740865,1.483531933,1.702922702,Autosome,Peromyscus
LOC114685187,0.869528344,0.835267894,0.824621142,1.070188639,Autosome,Peromyscus
LOC114685190,0.328376795,0.188739123,0.268713898,0.333128601,Autosome,Peromyscus
LOC114696362,0.663649169,0.787709464,1.071068052,1.050335065,Autosome,Peromyscus
LOC114696363,1.269006525,1.892443129,0,2.288657419,Autosome,Peromyscus
Gdap1,0.230633792,0.541965105,0.636877477,0.850804359,Autosome,Peromyscus
LOC114696355,0.362113126,0.450009833,0.616346979,1.551046492,Autosome,Peromyscus
Pi15,0.017518316,0.087082337,0.220191846,0.047391509,Autosome,Peromyscus
Crispld1,0.818187934,0.968940033,0.66795571,0.748652342,Autosome,Peromyscus
LOC114696354,0.291733095,0.870111037,0.91671554,0.789212387,Autosome,Peromyscus
Hnf4g,0.359304646,0.385171727,0.445073298,0.591658661,Autosome,Peromyscus
LOC114696353,0,0,0.386443016,0,Autosome,Peromyscus
LOC119087375,0.528936821,0.441045279,1.501236213,1.312948696,Autosome,Peromyscus
Zfhx4,0.068712151,0.098935593,0.272995742,0.311943071,Autosome,Peromyscus
LOC114696352,0.264180525,0.262644628,0.276712283,0.357337831,Autosome,Peromyscus
Pex2,0.146978656,0.233798638,0.153950786,0.371107082,Autosome,Peromyscus
LOC114696351,0.69930139,1.042853669,1.464947382,1.57649043,Autosome,Peromyscus
LOC114696350,1.675694795,0.333190522,0.702073452,1.208848418,Autosome,Peromyscus
LOC114707631,0,0,0,0.737906037,Autosome,Peromyscus
LOC114707633,0,0,0.955807887,2.468602499,Autosome,Peromyscus
Pkia,0.32726093,0.488037442,0.330089251,0.437197154,Autosome,Peromyscus
Zc2hc1a,0.043009065,0.064138527,0.078836201,0.058175242,Autosome,Peromyscus
Il7,0.330775993,0.709089112,0.508873107,0.447416688,Autosome,Peromyscus
LOC114707630,0.291201112,0.752721117,0.463622235,0.283598366,Autosome,Peromyscus
LOC114707625,1.125256224,0.74580946,1.178634265,2.367637162,Autosome,Peromyscus
Stmn2,1.89083523,2.183816752,2.165940816,1.588974314,Autosome,Peromyscus
Hey1,10.65115445,13.29286392,15.42907251,7.969854083,Autosome,Peromyscus
Mrps28,0.17712654,0.214078412,0.232820424,0.331975678,Autosome,Peromyscus
Tpd52,0.991167129,0.971967328,1.514805528,1.633191842,Autosome,Peromyscus
LOC114705631,4.115119717,4.091195162,8.620651903,3.710815936,Autosome,Peromyscus
Zbtb10,0.089580837,0.124684043,0.178277427,0.2665729,Autosome,Peromyscus
LOC114705629,0,0,0,0,Autosome,Peromyscus
Znf704,1.185949807,1.424603151,1.692702082,1.99486541,Autosome,Peromyscus
Pag1,0.21239773,0.339050271,0.388544571,0.412733662,Autosome,Peromyscus
LOC114705628,0,0,0,0,Autosome,Peromyscus
LOC119087332,3.617131737,4.086479993,3.960929572,2.816969762,Autosome,Peromyscus
Fabp5,3.348018724,3.043249329,3.60703182,3.7091571,Autosome,Peromyscus
LOC114705625,4.286869288,1.420648737,2.993481796,3.221409494,Autosome,Peromyscus
LOC114705616,1.191485567,1.138998546,1.104004677,1.198396066,Autosome,Peromyscus
Fabp9,0.494194516,0.491321359,0.905865269,1.22551196,Autosome,Peromyscus
Fabp4,0.87380945,0.482627378,0.406782122,1.050612134,Autosome,Peromyscus
Fabp12,2.583623514,2.52103608,3.006867964,2.459219326,Autosome,Peromyscus
Impa1,0.083421364,0.103670459,0.087378568,0.094031689,Autosome,Peromyscus
Slc10a5,0.093280831,0.185477026,0.097705732,0.841161415,Autosome,Peromyscus
Zfand1,0.212217744,0.140655966,0.259332008,0.191367698,Autosome,Peromyscus
Chmp4c,1.817504226,2.103968425,1.812445736,1.908351777,Autosome,Peromyscus
LOC114705627,0.963901916,0.766638373,0.807700719,1.738400258,Autosome,Peromyscus
LOC119087372,1.26059632,1.183641474,1.393749645,1.515659724,Autosome,Peromyscus
Snx16,0.235881587,0.124152466,0.247070947,0.287779527,Autosome,Peromyscus
LOC114705630,0,0,0,0,Autosome,Peromyscus
LOC114705620,0,0,0,0,Autosome,Peromyscus
LOC114709009,0,0,0.213718188,0.09199639,Autosome,Peromyscus
LOC114709007,0.615787699,0.918311432,0.322499208,0.555287565,Autosome,Peromyscus
LOC114709006,0,0,0,0,Autosome,Peromyscus
LOC114709010,0,0,0,0,Autosome,Peromyscus
Ralyl,0.248692264,0.217975427,0.199467889,0.325372761,Autosome,Peromyscus
LOC114709013,0.485119531,0.385839308,0.406505463,0.962406128,Autosome,Peromyscus
LOC114709014,0,0,0,0,Autosome,Peromyscus
LOC114687991,0,0.441373752,0,0.800673978,Autosome,Peromyscus
LOC114687990,0.085214676,0.133130256,0.14026092,0.17563994,Autosome,Peromyscus
LOC114687988,0.05185188,0.141763661,0.108623086,0.210408827,Autosome,Peromyscus
LOC114687989,0.170956479,0.067985028,0.071626412,0.123328228,Autosome,Peromyscus
LOC114704094,0.305738284,0.2735647,0.160120695,0.661679995,Autosome,Peromyscus
Lrrcc1,0.038798421,0.051430472,0.067731461,0.139946159,Autosome,Peromyscus
E2f5,0.131778441,0.174683074,0.092019686,0.138636662,Autosome,Peromyscus
Rbis,0.196217629,0.151726443,0.34254246,0.157279616,Autosome,Peromyscus
Ca13,0.086701378,0.10056353,0.030271391,0.221518809,Autosome,Peromyscus
LOC114704125,0.355244262,0.288964584,0.518678925,0.776586895,Autosome,Peromyscus
Ca3,1.154083013,1.051758936,0.705149953,1.951305458,Autosome,Peromyscus
LOC114704100,2.876939749,2.997724023,3.332137443,1.970658893,Autosome,Peromyscus
LOC114704120,3.039577064,3.626286621,7.004279671,5.755981537,Autosome,Peromyscus
LOC114704105,0.811783859,0.605298222,1.105379493,0.95163565,Autosome,Peromyscus
LOC114704102,0.07295814,0,0,0.131580245,Autosome,Peromyscus
LOC114704103,0,0,0.293181098,0,Autosome,Peromyscus
LOC114704101,0.112436934,0.111783246,0.039256844,0.168983649,Autosome,Peromyscus
LOC114704107,0.421533526,0.429559877,0.596064873,0.969302294,Autosome,Peromyscus
LOC119087373,0.626121485,0.585864781,1.234489223,1.029575781,Autosome,Peromyscus
LOC114704108,0.233336487,0.198839924,0.384065183,0.420823117,Autosome,Peromyscus
LOC114704110,0.59544949,0.53278889,0.575718865,0.904550107,Autosome,Peromyscus
LOC114704121,0.864154368,0.429565166,0.452573346,1.948131536,Autosome,Peromyscus
LOC119087376,0.465075109,0.359622081,0.270631429,0.512578294,Autosome,Peromyscus
LOC114704109,0.416829216,0.400592319,0.465708875,0.638989927,Autosome,Peromyscus
Atp6v0d2,0.713951918,1.08774719,1.078025062,1.036780603,Autosome,Peromyscus
Slc7a13,0.152493301,0.328481255,0.559044592,0.481288794,Autosome,Peromyscus
LOC114704113,0.336986182,0.837567514,0.352971574,0.759694601,Autosome,Peromyscus
Wwp1,0.070703604,0.05271941,0.044434515,0.057381382,Autosome,Peromyscus
Rmdn1,0.062136659,0.037065245,0.078101034,0.0672382,Autosome,Peromyscus
LOC119087377,0,0,0,0.502179385,Autosome,Peromyscus
Cpne3,0.086265927,0.10720549,0.150596778,0.129650734,Autosome,Peromyscus
LOC114704127,7.192814295,0,0,0,Autosome,Peromyscus
Cngb3,0.532059746,0.437509632,0.447922332,0.735372546,Autosome,Peromyscus
Cnbd1,0.126764486,0.124838562,0.113988428,0.210287416,Autosome,Peromyscus
LOC114704126,0.703323666,0,0,0,Autosome,Peromyscus
LOC114704124,0.914471048,0,0.957850211,0.824625764,Autosome,Peromyscus
Mmp16,0.166805071,0.231830976,0.267425041,0.279345384,Autosome,Peromyscus
LOC114694625,4.075928101,0,0,3.675474832,Autosome,Peromyscus
LOC119087374,0,0,2.281292107,0,Autosome,Peromyscus
LOC114694623,0.493424266,0.617736665,0.67953641,0.99700894,Autosome,Peromyscus
Ripk2,0.191806948,0.216117394,0.160724455,0.103777338,Autosome,Peromyscus
LOC114694603,0.282676652,1.405166106,1.776514791,1.274520665,Autosome,Peromyscus
Osgin2,0.439938786,0.524857274,0.491528398,0.317372416,Autosome,Peromyscus
LOC114694602,1.341606428,1.619622268,1.304872523,0.691311881,Autosome,Peromyscus
Nbn,0.105948344,0.140443173,0.135635068,0.127385457,Autosome,Peromyscus
Decr1,0.076810447,0.061091108,0,0.083116736,Autosome,Peromyscus
Calb1,2.275375546,1.696610196,2.152668039,1.935994868,Autosome,Peromyscus
LOC114694622,0.869165364,0.363836714,0.69477543,1.402538095,Autosome,Peromyscus
LOC114694621,0.286942098,0.275205379,0.300553582,0.550986371,Autosome,Peromyscus
LOC114694617,1.151495383,0.381600266,0.804078742,1.730604741,Autosome,Peromyscus
Tmem64,0.509028819,0.454604732,0.460880332,0.5290372,Autosome,Peromyscus
Necab1,1.03788135,0.919031993,1.046529034,1.370174005,Autosome,Peromyscus
C2H8orf88,0.376002382,0.373816373,0.616442964,0.412769625,Autosome,Peromyscus
Pip4p2,0.104905493,0.146013829,0.102556371,0.11982502,Autosome,Peromyscus
Otud6b,0.099239989,0.295989076,0.129934463,0.178979644,Autosome,Peromyscus
Lrrc69,0.669477734,0.601893119,0.932743619,0.852116169,Autosome,Peromyscus
Slc26a7,0.713276203,0.682369747,1.095998354,0.910185824,Autosome,Peromyscus
LOC114694615,1.86887533,0.929005015,0,0.842630693,Autosome,Peromyscus
LOC114694614,0,0,0,0,Autosome,Peromyscus
Runx1t1,0.328195466,0.555794635,0.314631329,0.102830362,Autosome,Peromyscus
LOC114694613,0,0.826183101,0.435217378,0.374684328,Autosome,Peromyscus
LOC114694620,0.143010242,0.284357613,0.209711775,0.361087215,Autosome,Peromyscus
Triqk,0.111304705,0.122305769,0.14726475,0.132064737,Autosome,Peromyscus
LOC114694626,0,0,0,0,Autosome,Peromyscus
LOC114694612,0,0,0,0.880102297,Autosome,Peromyscus
LOC114694624,3.596407148,7.150996586,0,3.243066028,Autosome,Peromyscus
Cibar1,0.032856508,0.032665487,0.086037753,0.02962841,Autosome,Peromyscus
Rbm12b,0,0.193489903,0.271804698,0.175500163,Autosome,Peromyscus
Tmem67,0.123518914,0.122800798,0.09703365,0.139229228,Autosome,Peromyscus
LOC114694611,3.040241452,3.022566043,1.959667318,1.054439501,Autosome,Peromyscus
Pdp1,0.160871739,0.266560767,0.112335271,0.290132708,Autosome,Peromyscus
Cdh17,0.351966262,0.306947364,0.692050198,0.785113115,Autosome,Peromyscus
Gem,0.163582399,0.243947041,0.514026449,0.331899065,Autosome,Peromyscus
Rad54b,0.097593891,0.152470212,0.107091169,0.121531337,Autosome,Peromyscus
LOC114694582,0,0,0,0,Autosome,Peromyscus
LOC114694581,0.086119821,0.342476544,0,0.155317379,Autosome,Peromyscus
Virma,0.072681424,0.096345156,0.082473262,0.060078877,Autosome,Peromyscus
LOC114694627,0,0,0,0,Autosome,Peromyscus
LOC114694628,0,0,0,0,Autosome,Peromyscus
LOC114694609,0,0,0,0,Autosome,Peromyscus
Esrp1,5.525745541,5.501260505,6.158161379,4.172010777,Autosome,Peromyscus
Dpy19l4,0.039523999,0.032745178,0.034499061,0.047521108,Autosome,Peromyscus
Ints8,0.090130513,0.024438139,0.042911807,0.036943335,Autosome,Peromyscus
Ccne2,0.032749652,0.032559251,0.034303176,0.029532052,Autosome,Peromyscus
Tp53inp1,0.06686373,0.022158332,0.16341617,0.020098159,Autosome,Peromyscus
LOC119087378,0.339092531,0.41203691,0.276249432,0.339752493,Autosome,Peromyscus
Ndufaf6,0.099095223,0.177334383,0.166073502,0.053615568,Autosome,Peromyscus
LOC114694618,2.880972143,2.83745426,3.32785908,2.500802787,Autosome,Peromyscus
Plekhf2,0.244403331,0.375518277,0.13963469,0.280497768,Autosome,Peromyscus
C2H8orf37,0.057530911,0.171589312,0.180779903,0.155635781,Autosome,Peromyscus
LOC114699436,0.959579486,1.908001331,3.015295284,1.730604741,Autosome,Peromyscus
LOC119087333,0.574019382,0.570682138,0.407990232,0.757947842,Autosome,Peromyscus
LOC114699428,2.188172556,2.309650815,1.927339639,1.864278444,Autosome,Peromyscus
LOC114707598,12.39045992,12.23755912,11.50148426,5.060908804,Autosome,Peromyscus
LOC114707602,11.99922759,11.92946627,8.378951382,18.03387184,Autosome,Peromyscus
LOC114707596,1.653747521,3.201732557,2.096867943,1.412781662,Autosome,Peromyscus
LOC114707591,4.543231959,7.52803073,4.441496522,4.916240221,Autosome,Peromyscus
LOC114707600,2.674827816,5.318553711,0,0,Autosome,Peromyscus
Asph,0.202133186,0.20095802,0.160435035,0.266052011,Autosome,Peromyscus
Clvs1,1.194636184,1.060515186,1.169550379,1.53671578,Autosome,Peromyscus
LOC114699457,8.230239434,0,0,0,Autosome,Peromyscus
LOC119087334,0.531422745,0.52833315,0.371087665,0.479211329,Autosome,Peromyscus
LOC119087379,2.072505814,0.686818881,1.688413932,1.661231562,Autosome,Peromyscus
